section,dataset,dimension,slice,count,ratio,model,metric,value,extra
slice_metrics,activitynet,action_complexity,dual_action,3701,0.21730961188421113,CPL,"R@1,IoU=0.3",0.5779519048905701,
slice_metrics,activitynet,action_complexity,dual_action,3701,0.21730961188421113,CPL,"R@1,IoU=0.5",0.33612537152121047,
slice_metrics,activitynet,action_complexity,dual_action,3701,0.21730961188421113,CPL,mIoU,0.38285404585182237,
slice_metrics,activitynet,action_complexity,dual_action,3701,0.21730961188421113,CPL,"R@5,mIoU",0.4937457314771438,
slice_metrics,activitynet,action_complexity,dual_action,3701,0.21730961188421113,CPL,"R@5,IoU=0.1",0.9094839232639828,
slice_metrics,activitynet,action_complexity,dual_action,3701,0.21730961188421113,CPL,"R@5,IoU=0.3",0.7165630910564712,
slice_metrics,activitynet,action_complexity,dual_action,3701,0.21730961188421113,CPL,"R@5,IoU=0.5",0.4993245068900297,
slice_metrics,activitynet,action_complexity,dual_action,3701,0.21730961188421113,CPL_MoE,"R@1,IoU=0.1",0.5711969737908673,
slice_metrics,activitynet,action_complexity,dual_action,3701,0.21730961188421113,CPL_MoE,"R@1,IoU=0.3",0.40691704944609564,
slice_metrics,activitynet,action_complexity,dual_action,3701,0.21730961188421113,CPL_MoE,"R@1,IoU=0.5",0.17103485544447447,
slice_metrics,activitynet,action_complexity,dual_action,3701,0.21730961188421113,CPL_MoE,mIoU,0.24195480914854464,
slice_metrics,activitynet,action_complexity,dual_action,3701,0.21730961188421113,CPL_MoE,"R@5,mIoU",0.5236402000533252,
slice_metrics,activitynet,action_complexity,dual_action,3701,0.21730961188421113,CPL_MoE,"R@5,IoU=0.1",0.9156984598757093,
slice_metrics,activitynet,action_complexity,dual_action,3701,0.21730961188421113,CPL_MoE,"R@5,IoU=0.3",0.7887057552012969,
slice_metrics,activitynet,action_complexity,dual_action,3701,0.21730961188421113,CPL_MoE,"R@5,IoU=0.5",0.5474196163199135,
slice_metrics,activitynet,action_complexity,dual_action,3701,0.21730961188421113,CPL_DMVS,"R@1,IoU=0.1",0.7776276681977844,
slice_metrics,activitynet,action_complexity,dual_action,3701,0.21730961188421113,CPL_DMVS,"R@1,IoU=0.3",0.509592002161578,
slice_metrics,activitynet,action_complexity,dual_action,3701,0.21730961188421113,CPL_DMVS,"R@1,IoU=0.5",0.27316941367198055,
slice_metrics,activitynet,action_complexity,dual_action,3701,0.21730961188421113,CPL_DMVS,mIoU,0.3438338011561848,
slice_metrics,activitynet,action_complexity,dual_action,3701,0.21730961188421113,CPL_DMVS,"R@5,mIoU",0.41348527845639677,
slice_metrics,activitynet,action_complexity,dual_action,3701,0.21730961188421113,CPL_DMVS,"R@5,IoU=0.1",0.8824641988651716,
slice_metrics,activitynet,action_complexity,dual_action,3701,0.21730961188421113,CPL_DMVS,"R@5,IoU=0.3",0.6130775466090246,
slice_metrics,activitynet,action_complexity,dual_action,3701,0.21730961188421113,CPL_DMVS,"R@5,IoU=0.5",0.33801675222912725,
